V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
148,3285,1,4990,v,2445,v,1377,v,3896,v,1416,v,4274,X,1452,v,1165,v,3885,v
148,3723,1,5557,v,2709,v,1532,v,4350,v,1561,v,4365,X,1641,v,1450,v,4368,v
148,4161,1,6620,v,2979,v,1692,v,4766,v,1726,v,4779,X,1811,v,1601,v,4802,v
148,4599,1,6623,v,3274,v,1848,v,5251,v,1877,v,5309,X,1971,v,1766,v,5262,v
148,5037,1,7264,v,3511,v,2015,v,5714,v,2049,v,5740,X,2142,v,1915,v,5713,v
148,5475,1,7850,v,3825,v,2162,v,6205,v,2215,v,6242,X,2334,v,2053,v,6224,v
148,5914,1,8420,v,4089,v,2316,v,6633,v,2382,v,6666,X,2480,v,2203,v,6645,v
148,6352,1,9000,v,4328,v,2486,v,7084,v,2541,v,7100,X,2655,v,2363,v,7102,v
149,222,90,949,v,514,v,263,v,602,v,284,X,622,X,277,v,249,v,588,v
149,666,2,1532,v,785,v,429,v,1102,v,423,X,1111,X,461,v,406,v,1109,v
149,1110,1,2123,v,1062,v,589,v,1584,v,576,v,1593,X,631,v,556,v,1584,v
149,1554,1,2737,v,1338,v,748,v,2048,v,744,v,2059,X,802,v,706,v,2065,v
149,1998,1,3312,v,1632,v,908,v,2509,v,906,v,2521,X,973,v,858,v,2527,v
149,2442,1,3890,v,1915,v,1080,v,3003,v,1075,v,3010,X,1143,v,1011,v,3024,v
149,2886,1,4474,v,2203,v,1228,v,3464,v,1248,v,3484,X,1313,v,1164,v,3490,v
149,3330,1,5053,v,2469,v,1386,v,3926,v,1417,v,3949,X,1481,v,1330,v,3933,v
149,3774,1,5627,v,2767,v,1546,v,4402,v,1567,v,4379,X,1667,v,1468,v,4388,v
149,4218,1,6208,v,3031,v,1701,v,4849,v,1734,v,4863,X,1824,v,1633,v,4868,v
149,4662,1,6679,v,3280,v,1871,v,5408,v,1916,v,5414,X,2011,v,1768,v,5426,v
149,5106,1,7380,v,3610,v,2017,v,5807,v,2077,v,5813,X,2174,v,1940,v,5854,v
149,5550,1,7951,v,3887,v,2189,v,6232,v,2235,v,6275,X,2350,v,2090,v,6235,v
149,5994,1,8539,v,4187,v,2350,v,6757,v,2398,v,6786,X,2510,v,2244,v,6799,v
149,6438,1,8965,v,4373,v,2524,v,7208,v,2575,v,7236,X,2702,v,2378,v,7187,v
150,224,132,979,v,532,v,260,v,597,v,278,X,625,X,283,v,244,v,578,v
150,674,5,1529,v,800,v,434,v,1126,v,420,X,1151,X,465,v,410,v,1134,v
150,1124,1,2143,v,1067,v,595,v,1596,v,582,v,1593,X,650,v,563,v,1595,v
150,1574,1,2732,v,1351,v,758,v,2065,v,749,v,2073,X,811,v,717,v,2082,v
150,2024,1,3355,v,1643,v,931,v,2528,v,931,v,2557,X,986,v,868,v,2560,v
150,2474,1,3956,v,1925,v,1095,v,3076,v,1107,v,3041,X,1173,v,1032,v,3029,v
150,2924,1,4526,v,2219,v,1239,v,3509,v,1265,v,3527,X,1328,v,1190,v,3540,v
150,3374,1,5105,v,2509,v,1402,v,3979,v,1420,v,3980,X,1513,v,1334,v,4002,v
150,3824,1,5705,v,2789,v,1575,v,4433,v,1598,v,4455,X,1685,v,1487,v,4461,v
150,4274,1,6222,v,3041,v,1736,v,4921,v,1769,v,4931,X,1853,v,1640,v,4953,v
150,4724,1,6865,v,3312,v,1885,v,5399,v,1937,v,5423,X,2030,v,1796,v,5436,v
150,5174,1,7469,v,3645,v,2044,v,5858,v,2101,v,5894,X,2192,v,1968,v,5914,v
150,5624,1,7957,v,3871,v,2241,v,6405,v,2272,v,6403,X,2379,v,2118,v,6410,v
150,6074,1,8467,v,4167,v,2381,v,6749,v,2411,v,6780,X,2526,v,2012,v,6761,v
150,6524,1,9017,v,4450,v,2549,v,7302,v,2601,v,7278,X,2711,v,2181,v,7264,v
151,228,95,953,v,520,v,279,v,624,v,274,X,645,X,279,v,250,v,609,v
151,684,3,1552,v,794,v,438,v,1140,v,423,X,1139,X,469,v,415,v,1147,v
151,1140,2,2179,v,1101,v,604,v,1620,v,601,X,1630,X,644,v,570,v,1651,v
151,1596,1,2807,v,1368,v,765,v,2096,v,756,v,2095,X,830,v,723,v,2115,v
151,2052,1,3394,v,1663,v,940,v,2564,v,940,v,2585,X,1009,v,879,v,2596,v
151,2508,1,3992,v,1954,v,1103,v,3064,v,1101,v,3090,X,1170,v,1048,v,3077,v
151,2964,1,4588,v,2250,v,1255,v,3512,v,1285,v,3550,X,1346,v,1203,v,3534,v
151,3420,1,5180,v,2528,v,1429,v,4037,v,1442,v,4072,X,1531,v,1350,v,4064,v
151,3876,1,5768,v,2827,v,1581,v,4499,v,1613,v,4527,X,1706,v,1507,v,4525,v
151,4332,1,6364,v,3116,v,1745,v,4980,v,1779,v,5027,X,1885,v,1662,v,5009,v
151,4788,1,7093,v,3372,v,1906,v,5434,v,1931,v,5472,X,2042,v,1805,v,5468,v
151,5244,1,7469,v,3672,v,2071,v,5924,v,2131,v,5970,X,2220,v,1989,v,5932,v
151,5700,1,8146,v,4004,v,2235,v,6422,v,2302,v,6489,X,2407,v,2141,v,6431,v
151,6156,1,8745,v,4258,v,2419,v,6895,v,2456,v,6903,X,2584,v,2302,v,6923,v
151,6612,1,9351,v,4572,v,2562,v,7387,v,2632,v,7432,X,2745,v,2461,v,7375,v
152,231,110,991,v,537,v,271,v,622,v,283,X,644,X,284,v,268,v,604,v
152,693,5,1563,v,819,v,444,v,1128,v,425,X,1152,X,474,v,420,v,1133,v
152,1155,1,2191,v,1098,v,609,v,1647,v,598,v,1649,X,668,v,573,v,1650,v
152,1617,1,2796,v,1386,v,774,v,2121,v,766,v,2135,X,832,v,730,v,2138,v
152,2079,1,3439,v,1690,v,939,v,2599,v,937,v,2625,X,1008,v,901,v,2604,v
152,2541,1,4033,v,1987,v,1106,v,3107,v,1122,v,3125,X,1187,v,1049,v,3128,v
152,3003,1,4629,v,2282,v,1273,v,3591,v,1294,v,3607,X,1365,v,1208,v,3634,v
152,3465,1,5230,v,2579,v,1438,v,4075,v,1460,v,4096,X,1552,v,1368,v,4087,v
152,3927,1,5849,v,2873,v,1600,v,4548,v,1629,v,4591,X,1716,v,1540,v,4558,v
152,4389,1,6483,v,3153,v,1777,v,5049,v,1815,v,5084,X,1904,v,1685,v,5082,v
152,4851,1,7085,v,3449,v,1949,v,5530,v,1983,v,5539,X,2056,v,1659,v,5517,v
152,5313,1,7640,v,3754,v,2098,v,6023,v,2159,v,6057,X,2257,v,2013,v,6057,v
152,5775,1,8256,v,4041,v,2264,v,6542,v,2333,v,6595,X,2435,v,2158,v,6572,v
152,6238,1,8911,v,4319,v,2437,v,6987,v,2501,v,7054,X,2614,v,2318,v,7028,v
152,6700,1,9471,v,4552,v,2627,v,7468,v,2677,v,7536,X,2786,v,2491,v,7488,v
153,234,83,959,v,542,v,275,v,641,v,280,X,661,X,293,v,262,v,636,v
153,702,5,1586,v,832,v,452,v,1157,v,433,X,1155,X,493,v,422,v,1147,v
153,1170,2,2244,v,1120,v,637,v,1665,v,606,v,1643,X,684,v,537,v,1658,v
153,1638,1,2858,v,1408,v,785,v,2135,v,775,v,2153,X,842,v,740,v,2152,v
153,2106,1,3475,v,1718,v,954,v,2640,v,953,v,2662,X,1021,v,913,v,2649,v
153,2574,1,4095,v,1994,v,1131,v,3129,v,1129,v,3151,X,1200,v,1061,v,3151,v
153,3043,1,5087,v,2309,v,1300,v,3626,v,1300,v,3657,X,1393,v,1223,v,3650,v
153,3511,1,5323,v,2601,v,1455,v,4123,v,1499,v,4164,X,1572,v,1382,v,4135,v
153,3979,1,5940,v,2890,v,1621,v,4610,v,1653,v,4650,X,1745,v,1544,v,4644,v
153,4447,1,6547,v,3149,v,1799,v,5083,v,1839,v,5135,X,1924,v,1705,v,5122,v
153,4915,1,6997,v,3441,v,1976,v,5595,v,2003,v,5625,X,2099,v,1683,v,5614,v
153,5384,1,7753,v,3792,v,2135,v,6065,v,2185,v,6122,X,2289,v,2026,v,6086,v
153,5852,1,8312,v,4074,v,2308,v,6597,v,2358,v,6662,X,2460,v,2202,v,6633,v
153,6320,1,8890,v,4315,v,2477,v,7050,v,2508,v,7067,X,2632,v,2091,v,7048,v
153,6788,1,9454,v,4634,v,2646,v,7571,v,2719,v,7636,X,2832,v,2515,v,7584,v
154,237,103,988,v,543,v,276,v,637,v,287,X,658,X,290,v,260,v,630,v
154,711,4,1600,v,834,v,451,v,1155,v,434,X,1177,X,484,v,427,v,1160,v
154,1185,2,2239,v,1119,v,622,v,1661,v,610,v,1668,X,667,v,593,v,1663,v
154,1660,1,2889,v,1415,v,806,v,2178,v,803,v,2181,X,856,v,760,v,2184,v
154,2134,1,3518,v,1726,v,975,v,2657,v,976,v,2681,X,1043,v,912,v,2689,v
154,2608,1,4134,v,2020,v,1129,v,3164,v,1141,v,3192,X,1222,v,1073,v,3185,v
154,3083,1,4764,v,2336,v,1302,v,3658,v,1335,v,3681,X,1396,v,1238,v,3690,v
154,3557,1,5828,v,2624,v,1471,v,4193,v,1502,v,4213,X,1582,v,1414,v,4211,v
154,4031,1,6023,v,2909,v,1647,v,4684,v,1672,v,4697,X,1762,v,1575,v,4669,v
154,4506,1,6634,v,3227,v,1821,v,5166,v,1851,v,5204,X,1947,v,1736,v,5185,v
154,4980,1,7260,v,3528,v,1980,v,5677,v,2038,v,5703,X,2122,v,1900,v,5695,v
154,5454,1,7760,v,3798,v,2172,v,6193,v,2219,v,6202,X,2319,v,2048,v,6206,v
154,5928,1,8486,v,4120,v,2331,v,6665,v,2381,v,6721,X,2497,v,2213,v,6682,v
154,6403,1,9138,v,4425,v,2513,v,7186,v,2568,v,7218,X,2682,v,2390,v,7209,v
154,6877,1,9576,v,4711,v,2670,v,7648,v,2739,v,7680,X,2860,v,2552,v,7681,v
155,240,103,1013,v,547,v,278,v,641,v,290,X,663,X,292,v,263,v,632,v
155,720,4,1610,v,841,v,455,v,1185,v,437,X,1205,X,488,v,431,v,1193,v
155,1201,1,2260,v,1137,v,629,v,1697,v,616,v,1714,X,672,v,590,v,1705,v
155,1681,1,2920,v,1443,v,799,v,2214,v,805,v,2232,X,870,v,757,v,2252,v
155,2162,1,3540,v,1732,v,984,v,2723,v,974,v,2739,X,1045,v,921,v,2756,v
155,2642,1,4186,v,2060,v,1147,v,3196,v,1167,v,3212,X,1228,v,1086,v,3216,v
155,3123,1,4824,v,2343,v,1328,v,3702,v,1335,v,3712,X,1423,v,1250,v,3729,v
155,3603,1,5455,v,2619,v,1496,v,4247,v,1509,v,4252,X,1603,v,1417,v,4236,v
155,4084,1,6078,v,2965,v,1672,v,4710,v,1700,v,4727,X,1789,v,1582,v,4713,v
155,4564,1,6723,v,3276,v,1844,v,5217,v,1888,v,5246,X,1969,v,1758,v,5252,v
155,5045,1,7350,v,3537,v,2005,v,5752,v,2063,v,5778,X,2146,v,1924,v,5768,v
155,5525,1,7869,v,3857,v,2199,v,6292,v,2222,v,6297,X,2341,v,2076,v,6295,v
155,6006,1,8476,v,4131,v,2375,v,6809,v,2422,v,6811,X,2542,v,2249,v,6792,v
155,6486,1,9141,v,4432,v,2534,v,7264,v,2599,v,7299,X,2715,v,2418,v,7299,v
155,6967,1,9870,v,4853,v,2714,v,7740,v,2739,v,7786,X,2861,v,2277,v,7759,v
156,243,101,1014,v,547,v,278,v,643,v,288,X,664,X,305,v,264,v,623,v
156,730,4,1644,v,834,v,461,v,1189,v,455,X,1198,X,492,v,437,v,1209,v
156,1216,2,2277,v,1160,v,636,v,1693,v,621,v,1715,X,681,v,603,v,1719,v
156,1703,1,2895,v,1451,v,826,v,2242,v,806,v,2230,X,866,v,763,v,2242,v
156,2190,1,3547,v,1772,v,984,v,2734,v,985,v,2751,X,1054,v,944,v,2755,v
156,2676,1,4538,v,2082,v,1157,v,3255,v,1166,v,3271,X,1252,v,1100,v,3274,v
156,3163,1,4847,v,2388,v,1333,v,3766,v,1350,v,3789,X,1440,v,1267,v,3787,v
156,3650,1,5494,v,2691,v,1505,v,4284,v,1533,v,4286,X,1630,v,1443,v,4344,v
156,4137,1,6104,v,2971,v,1702,v,4806,v,1720,v,4821,X,1808,v,1601,v,4830,v
156,4623,1,6698,v,3327,v,1867,v,5305,v,1894,v,5325,X,1989,v,1781,v,5310,v
156,5110,1,7442,v,3625,v,2045,v,5827,v,2075,v,5855,X,2198,v,1930,v,5824,v
156,5597,1,8092,v,3913,v,2216,v,6361,v,2271,v,6386,X,2373,v,2102,v,6343,v
156,6083,1,8667,v,4244,v,2392,v,6859,v,2439,v,6922,X,2560,v,2284,v,6910,v
156,6570,1,9317,v,4549,v,2556,v,7380,v,2625,v,7387,X,2734,v,2452,v,7405,v
156,7057,1,9893,v,4796,v,2749,v,7862,v,2815,v,7919,X,2934,v,2617,v,7855,v
157,246,110,1006,v,567,v,281,v,654,v,291,X,673,X,295,v,266,v,644,v
157,739,5,1646,v,859,v,465,v,1216,v,449,X,1237,X,499,v,440,v,1225,v
157,1232,1,2350,v,1153,v,656,v,1728,v,630,v,1740,X,685,v,604,v,1745,v
157,1725,1,2979,v,1475,v,820,v,2231,v,815,v,2249,X,878,v,774,v,2248,v
157,2218,1,3633,v,1790,v,997,v,2766,v,999,v,2784,X,1078,v,943,v,2787,v
157,2711,1,4321,v,2083,v,1178,v,3294,v,1173,v,3291,X,1260,v,1008,v,3315,v
157,3204,1,4928,v,2398,v,1360,v,3793,v,1367,v,3817,X,1452,v,1281,v,3816,v
157,3697,1,5566,v,2735,v,1537,v,4323,v,1551,v,4353,X,1640,v,1465,v,4340,v
157,4190,1,6736,v,3034,v,1713,v,4835,v,1747,v,4889,X,1852,v,1620,v,4897,v
157,4683,1,6859,v,3354,v,1910,v,5378,v,1921,v,5412,X,2025,v,1789,v,5374,v
157,5176,1,7480,v,3644,v,2065,v,6202,v,2090,v,5864,X,2190,v,1750,v,5905,v
157,5669,1,8007,v,3942,v,2253,v,6489,v,2290,v,6510,X,2399,v,2142,v,6456,v
157,6162,1,8765,v,4276,v,2409,v,6907,v,2481,v,6957,X,2591,v,2312,v,6943,v
157,6655,1,9276,v,4554,v,2611,v,7480,v,2663,v,7518,X,2794,v,2472,v,7499,v
157,7148,1,10074,v,4911,v,2772,v,7979,v,2854,v,8006,X,2953,v,2369,v,7992,v
158,249,87,1034,v,552,v,286,v,665,v,296,X,686,X,314,v,271,v,652,v
158,748,4,1674,v,852,v,471,v,1220,v,468,v,1225,X,503,v,441,v,1240,v
158,1248,1,2356,v,1187,v,650,v,1743,v,649,v,1753,X,696,v,629,v,1759,v
158,1747,1,3020,v,1485,v,840,v,2264,v,822,v,2286,X,888,v,794,v,2279,v
158,2246,1,3678,v,1790,v,1017,v,2808,v,1007,v,2829,X,1081,v,953,v,2828,v
158,2746,1,4340,v,2118,v,1198,v,3311,v,1194,v,3337,X,1273,v,1137,v,3332,v
158,3245,1,4982,v,2441,v,1362,v,3839,v,1396,v,3874,X,1466,v,1309,v,3867,v
158,3744,1,5637,v,2719,v,1544,v,4388,v,1568,v,4390,X,1656,v,1480,v,4393,v
158,4243,1,6308,v,3426,v,1724,v,4874,v,1726,v,4898,X,1837,v,1471,v,4920,v
158,4743,1,6890,v,3346,v,1913,v,5442,v,1941,v,5467,X,2038,v,1824,v,5452,v
158,5242,1,7513,v,3698,v,2090,v,5982,v,2141,v,5978,X,2243,v,1998,v,6005,v
158,5741,1,8180,v,4037,v,2260,v,6494,v,2328,v,6512,X,2437,v,2154,v,6538,v
158,6240,1,8900,v,4340,v,2448,v,7017,v,2509,v,7043,X,2621,v,2326,v,7050,v
158,6740,1,9540,v,4661,v,2627,v,7547,v,2688,v,7585,X,2803,v,2513,v,7587,v
158,7239,1,10195,v,4972,v,2806,v,8030,v,2889,v,8684,X,2980,v,2346,v,8041,v
159,252,108,1027,v,567,v,302,v,653,v,300,X,674,X,304,v,273,v,634,v
159,758,3,1682,v,876,v,476,v,1236,v,459,X,1258,X,508,v,449,v,1241,v
159,1264,2,2394,v,1188,v,670,v,1761,v,641,X,1782,X,704,v,622,v,1783,v
159,1769,1,3040,v,1515,v,839,v,2301,v,833,v,2302,X,900,v,791,v,2304,v
159,2275,1,3719,v,1819,v,1031,v,2829,v,1031,v,2855,X,1092,v,964,v,2858,v
159,2780,1,4398,v,2148,v,1237,v,3419,v,1216,v,3353,X,1280,v,1046,v,3389,v
159,3286,1,5079,v,2461,v,1386,v,3872,v,1404,v,3879,X,1480,v,1188,v,3883,v
159,3792,1,5745,v,2795,v,1573,v,4459,v,1598,v,4485,X,1679,v,1499,v,4482,v
159,4297,1,6384,v,3105,v,1755,v,4946,v,1787,v,5004,X,1884,v,1632,v,4994,v
159,4803,1,7085,v,3435,v,1948,v,5498,v,1971,v,5504,X,2055,v,1846,v,5497,v
159,5309,1,7706,v,3753,v,2115,v,6027,v,2164,v,6057,X,2262,v,2022,v,6063,v
159,5814,1,8353,v,4071,v,2286,v,6539,v,2355,v,6592,X,2476,v,2190,v,6572,v
159,6320,1,9644,v,4334,v,2489,v,7104,v,2541,v,7104,X,2646,v,2369,v,7134,v
159,6825,1,9564,v,4651,v,2661,v,7627,v,2725,v,7654,X,2837,v,2544,v,7636,v
159,7331,1,10222,v,4963,v,2848,v,8168,v,2922,v,8175,X,3038,v,2713,v,8176,v
160,255,79,1042,v,565,v,289,v,678,v,296,X,698,X,307,v,286,v,667,v
160,767,6,1701,v,879,v,481,v,1246,v,475,X,1256,X,514,v,453,v,1270,v
160,1279,1,2393,v,1203,v,664,v,1802,v,651,v,1804,X,710,v,640,v,1805,v
160,1791,1,3099,v,1521,v,860,v,2324,v,852,v,2334,X,915,v,800,v,2349,v
160,2303,1,3752,v,1838,v,1028,v,2882,v,1032,v,2902,X,1115,v,975,v,2903,v
160,2815,1,4420,v,2178,v,1212,v,3379,v,1237,v,3404,X,1300,v,1152,v,3408,v
160,3327,1,5109,v,2500,v,1396,v,3933,v,1428,v,3957,X,1497,v,1340,v,3948,v
160,3839,1,5774,v,2824,v,1591,v,4484,v,1613,v,4522,X,1694,v,1515,v,4499,v
160,4351,1,6441,v,3156,v,1775,v,5031,v,1811,v,5079,X,1890,v,1523,v,5045,v
160,4863,1,7010,v,3419,v,1958,v,5573,v,1999,v,5587,X,2079,v,1867,v,5593,v
160,5375,1,7727,v,3788,v,2135,v,6108,v,2191,v,6121,X,2281,v,2046,v,6139,v
160,5887,1,8448,v,4096,v,2337,v,6684,v,2377,v,6654,X,2473,v,1993,v,6663,v
160,6399,1,9107,v,4433,v,2515,v,7153,v,2576,v,7192,X,2686,v,2392,v,7165,v
160,6911,1,9861,v,4710,v,2693,v,7733,v,2754,v,7716,X,2916,v,2287,v,7702,v
160,7423,1,10328,v,5079,v,2893,v,8244,v,2958,v,8303,X,3076,v,2746,v,8269,v
161,259,82,1053,v,579,v,292,v,686,v,296,X,707,X,308,v,277,v,683,v
161,777,3,1714,v,890,v,485,v,1258,v,465,X,1282,X,519,v,458,v,1268,v
161,1296,1,2429,v,1218,v,669,v,1810,v,669,v,1821,X,718,v,643,v,1824,v
161,1814,1,3120,v,1536,v,871,v,2343,v,862,v,2355,X,930,v,809,v,2374,v
161,2332,1,3750,v,1852,v,1058,v,2951,v,1049,v,2941,X,1126,v,983,v,2946,v
161,2851,1,4435,v,2204,v,1227,v,3445,v,1258,v,3472,X,1311,v,1178,v,3478,v
161,3369,1,5159,v,2552,v,1431,v,4013,v,1428,v,4025,X,1522,v,1343,v,4028,v
161,3888,1,5769,v,2842,v,1599,v,4571,v,1640,v,4571,X,1723,v,1522,v,4594,v
161,4406,1,6383,v,3183,v,1797,v,5076,v,1832,v,5088,X,1916,v,1699,v,5108,v
161,4924,1,7214,v,3524,v,1979,v,5639,v,2013,v,5683,X,2120,v,1880,v,5675,v
161,5443,1,7771,v,3788,v,2170,v,6178,v,2207,v,6193,X,2317,v,2066,v,6183,v
161,5961,1,9246,v,4162,v,2353,v,6702,v,2411,v,6748,X,2522,v,2235,v,6720,v
161,6480,1,9210,v,4533,v,2529,v,7240,v,2589,v,7291,X,2708,v,2427,v,7274,v
161,6998,1,9721,v,4783,v,2729,v,7848,v,2801,v,7859,X,2926,v,2592,v,7850,v
161,7517,1,10572,v,5172,v,2900,v,8347,v,2993,v,8383,X,3113,v,2781,v,8381,v
162,262,107,1044,v,581,v,293,v,686,v,314,X,710,X,310,v,278,v,664,v
162,787,5,1731,v,902,v,491,v,1295,v,474,X,1272,X,535,v,439,v,1269,v
162,1312,1,2465,v,1226,v,689,v,1827,v,665,v,1846,X,727,v,643,v,1852,v
162,1837,1,3151,v,1552,v,865,v,2383,v,860,v,2395,X,929,v,831,v,2391,v
162,2361,1,3844,v,1903,v,1053,v,2946,v,1055,v,2955,X,1129,v,1009,v,2967,v
162,2886,1,4529,v,2226,v,1243,v,3476,v,1251,v,3476,X,1334,v,1191,v,3486,v
162,3411,1,5204,v,2563,v,1440,v,4046,v,1445,v,4062,X,1545,v,1359,v,4081,v
162,3936,1,5924,v,2895,v,1628,v,4607,v,1645,v,4641,X,1733,v,1551,v,4631,v
162,4461,1,6580,v,3241,v,1805,v,5137,v,1841,v,5175,X,1935,v,1733,v,5135,v
162,4986,1,7279,v,3499,v,1992,v,5655,v,2016,v,5667,X,2097,v,1696,v,5698,v
162,5511,1,7906,v,3836,v,2205,v,6267,v,2238,v,6272,X,2343,v,2091,v,6295,v
162,6036,1,9326,v,4223,v,2371,v,6808,v,2440,v,6838,X,2551,v,2271,v,6827,v
162,6560,1,9299,v,4552,v,2580,v,7373,v,2629,v,7399,X,2754,v,2452,v,7644,v
162,7085,1,10200,v,4831,v,2759,v,7853,v,2797,v,7868,X,2940,v,2335,v,7876,v
162,7610,1,10514,v,5163,v,2926,v,8421,v,3029,v,8452,X,3134,v,2500,v,8412,v
163,265,96,1067,v,581,v,298,v,697,v,306,X,733,X,316,v,284,v,684,v
163,797,3,1756,v,907,v,497,v,1293,v,478,X,1286,X,530,v,480,v,1291,v
163,1328,1,2496,v,1229,v,685,v,1848,v,673,v,1854,X,734,v,647,v,1876,v
163,1859,1,3148,v,1548,v,887,v,2443,v,872,v,2417,X,940,v,836,v,2426,v
163,2391,1,3908,v,1903,v,1064,v,2971,v,1070,v,2981,X,1152,v,1008,v,2987,v
163,2922,1,4667,v,2275,v,1367,v,3560,v,1249,v,3553,X,1343,v,1069,v,3572,v
163,3453,1,5286,v,2585,v,1444,v,4092,v,1472,v,4116,X,1550,v,1386,v,4120,v
163,3985,1,5961,v,2917,v,1638,v,4639,v,1673,v,4659,X,1766,v,1557,v,4679,v
163,4516,1,6657,v,3247,v,1839,v,5228,v,1874,v,5242,X,1957,v,1753,v,5261,v
163,5048,1,7233,v,3553,v,2030,v,5763,v,2076,v,5775,X,2183,v,1928,v,5761,v
163,5579,1,8033,v,3920,v,2217,v,6312,v,2259,v,6339,X,2384,v,2115,v,6342,v
163,6110,1,8654,v,4221,v,2419,v,6894,v,2467,v,6874,X,2615,v,2045,v,6824,v
163,6642,1,9314,v,4610,v,2618,v,7458,v,2668,v,7470,X,2795,v,2473,v,7482,v
163,7173,1,10086,v,4907,v,2785,v,8028,v,2865,v,8048,X,2984,v,2663,v,7992,v
163,7705,1,10819,v,5273,v,2989,v,8563,v,3056,v,8631,X,3187,v,2770,v,8572,v
164,268,76,1059,v,573,v,304,v,708,v,306,X,719,X,330,v,288,v,693,v
164,806,6,1775,v,899,v,499,v,1299,v,481,X,1296,X,533,v,472,v,1313,v
164,1344,1,2514,v,1245,v,689,v,1857,v,679,v,1870,X,742,v,651,v,1866,v
164,1882,1,3239,v,1582,v,884,v,2456,v,877,v,2469,X,948,v,848,v,2446,v
164,2420,1,3935,v,1949,v,1077,v,2996,v,1082,v,3030,X,1166,v,1021,v,2991,v
164,2958,1,4644,v,2268,v,1280,v,3577,v,1284,v,3635,X,1384,v,1090,v,3559,v
164,3496,1,5355,v,2622,v,1473,v,4132,v,1497,v,4142,X,1583,v,1390,v,4098,v
164,4034,1,5892,v,2935,v,1655,v,4715,v,1685,v,4758,X,1769,v,1587,v,4688,v
164,4572,1,7303,v,3303,v,1860,v,5257,v,1893,v,5288,X,1989,v,1770,v,5250,v
164,5110,1,7435,v,3639,v,2050,v,5783,v,2096,v,5840,X,2184,v,1961,v,5771,v
164,5648,1,8109,v,3901,v,2218,v,6336,v,2258,v,6395,X,2361,v,1898,v,6380,v
164,6186,1,8838,v,4313,v,2437,v,7026,v,2489,v,7121,X,2606,v,2329,v,6988,v
164,6723,1,9545,v,4592,v,2629,v,7565,v,2696,v,8001,X,2809,v,2454,v,7559,v
164,7261,1,10244,v,5002,v,2832,v,8134,v,2894,v,8153,X,3014,v,2698,v,8169,v
164,7799,1,10779,v,5296,v,3016,v,8679,v,3094,v,8704,X,3231,v,2868,v,8720,v
165,272,127,1088,v,588,v,299,v,694,v,311,X,719,X,311,v,281,v,682,v
165,816,3,1799,v,919,v,504,v,1318,v,485,v,1327,X,539,v,476,v,1335,v
165,1361,1,2540,v,1258,v,699,v,1902,v,687,v,1909,X,748,v,662,v,1919,v
165,1905,1,3246,v,1607,v,894,v,2476,v,890,v,2483,X,970,v,844,v,2485,v
165,2450,1,3963,v,1953,v,1091,v,3052,v,1103,v,3067,X,1168,v,1033,v,3093,v
165,2994,1,4670,v,2288,v,1283,v,3625,v,1309,v,3643,X,1384,v,1230,v,3648,v
165,3539,1,5331,v,2643,v,1492,v,4188,v,1504,v,4217,X,1584,v,1419,v,4208,v
165,4083,1,6113,v,2962,v,1674,v,4801,v,1693,v,4789,X,1789,v,1437,v,4809,v
165,4628,1,6734,v,3283,v,1869,v,5337,v,1905,v,5347,X,2009,v,1780,v,5357,v
165,5172,1,7529,v,3680,v,2067,v,5959,v,2121,v,5953,X,2220,v,1980,v,5945,v
165,5717,1,8231,v,4038,v,2270,v,6469,v,2321,v,6509,X,2419,v,2171,v,6485,v
165,6261,1,8944,v,4380,v,2469,v,7072,v,2530,v,7130,X,2644,v,2343,v,7126,v
165,6806,1,9646,v,4725,v,2649,v,7636,v,2725,v,7672,X,2846,v,2538,v,7667,v
165,7350,1,10363,v,5081,v,2860,v,8515,v,2905,v,8167,X,3021,v,2395,v,8178,v
165,7895,1,10946,v,5404,v,3059,v,8762,v,3126,v,8795,X,3272,v,2906,v,8795,v
166,275,102,1084,v,601,v,305,v,720,v,315,X,752,X,322,v,289,v,703,v
166,826,4,1816,v,927,v,509,v,1335,v,490,X,1329,X,544,v,492,v,1330,v
166,1377,1,2537,v,1289,v,719,v,1902,v,693,v,1925,X,756,v,669,v,1932,v
166,1928,1,3330,v,1626,v,911,v,2496,v,895,v,2488,X,962,v,849,v,2485,v
166,2480,1,4013,v,1973,v,1100,v,3065,v,1106,v,3078,X,1180,v,1055,v,3088,v
166,3031,1,4747,v,2310,v,1313,v,3640,v,1311,v,3658,X,1403,v,1233,v,3666,v
166,3582,1,5480,v,2660,v,1506,v,4233,v,1533,v,4247,X,1620,v,1276,v,4264,v
166,4133,1,6108,v,2982,v,1718,v,4823,v,1738,v,4839,X,1868,v,1463,v,4815,v
166,4684,1,6951,v,3330,v,1901,v,5428,v,1927,v,5443,X,2041,v,1800,v,5448,v
166,5235,1,7602,v,3715,v,2097,v,5982,v,2144,v,6028,X,2237,v,2003,v,6007,v
166,5786,1,9100,v,4089,v,2285,v,6545,v,2351,v,6550,X,2458,v,2179,v,6557,v
